,Name,Locality,Postalcode,Address,Region,Country,Neighborhood,Phone,Email,Website,Category Labels
0,Salisbury Vineyards,San Luis Obispo,93405,6985 Ontario Rd,CA,us,[u'Sunset Palisades'],(805) 595-9463,harvest@salisburyvineyards.com,http://www.salisburyvineyards.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Olive Tree Fine Arts,Atascadero,93422,5850 Traffic Way,CA,us,[u'Henry'],(805) 461-5600,send3@olivetreefinearts.com,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Visions of Nature Gallery Fine Arts Photography,Cambria,93428,784 Main St,CA,us,,(805) 927-0740,,http://www.visionsofnaturegallery.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fine Art Photography by Christopher L. T. Brown,Solvang,93463,446 Alisal Rd,CA,us,,(805) 694-8626,,http://www.tychobrown.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,A SENSE OF PLACE Art Gallery,Fresno,93704,2003 N Van Ness Blvd,CA,us,"[u'Hammond', u'Fresno-High']",(559) 392-6775,gallery@ginnyburdick.com,http://www.asenseofplacefineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Ewell Susan Fine Arts and Antiques,Fresno,93711,1734 W Bullard Ave,CA,us,[u'Bullard'],(559) 449-1339,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Dawson Cole Fine Art,Carmel,93923,14 San Carlos 5th,CA,us,,(831) 624-8200,,http://www.dawsoncolefineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Edward Montgomery Fine Art,Carmel,93923,Ocean Ave,CA,us,,(831) 622-9292,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Oliver Elliott and Sebastian Fine Art,Carmel,93923,1 Ocean Ave,CA,us,,(831) 626-0178,,http://www.oesfineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Delia Bradford Fine Arts Std,Carmel,93923,218 The Crossroads Blvd,CA,us,,(831) 601-4957,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Winfield Gallery,Carmel,93923,Dolores St,CA,us,,(831) 624-3369,chris@winfieldgallery.com,http://www.winfieldgallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Winters Gallery,Carmel,93923,29251 Highway 1,CA,us,,(831) 626-5452,,http://winterscarmelartgallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gallery I Fine Art,Monterey,93940,685 Cannery Row,CA,us,"[u'Cannery Row', u'Pacific Grove Acres', u'New Monterey']",(831) 375-1617,,http://www.galleryifineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Hauk Fine Arts,Pacific Grove,93950,206 Fountain Ave,CA,us,[u'Pacific Grove Acres'],(831) 373-6007,steve_hauk@earlycaliforniaart.com,http://www.haukfinearts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Talisman Fine Arts,Brisbane,94005,200 Valley Dr,CA,us,[u'Bayridge Linda Vista'],(415) 468-1169,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,H Momo Zhou Fine Art Studio,Burlingame,94010,1017 California Dr,CA,us,[u'Burlingame Terrace'],(650) 513-1758,hello@domain.com,http://www.mopaintings.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gallery M,Half Moon Bay,94019,328 Main St,CA,us,,(650) 726-7167,info@gallerym.org,http://www.gallerym.net,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sense Fine Art,Menlo Park,94025,3500 Alameda De Las Pulgas,CA,us,[u'University Heights'],(415) 215-7433,,http://www.sensefineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Atherton Fine Art,Menlo Park,94025,700 El Camino Real,CA,us,"[u'Lindenwood', u'Downtown']",(650) 324-4278,markgallagher_65@msn.com,http://www.athertonfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
