,Name,Locality,Postalcode,Address,Region,Country,Neighborhood,Phone,Email,Website,Category Labels
0,Art Asia,Miami,33129,2901 S Miami Ave,FL,us,"[u'Coconut Grove', u'Ocean View Heights']",(305) 233-0657,,http://www.artasiafair.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Oxenberg Fine Arts,Miami,33129,2730 SW 3rd Ave,FL,us,"[u'Coral Way', u'Brickell', u'Brickell Hammock']",(305) 854-7104,,http://www.oxenbergart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,SCOPE Miami Art Show,Miami,33129,3055 S Miami Ave,FL,us,"[u'Brickell', u'Little Havana', u'Brickell Hammock']",(212) 268-1522,info@scope-art.com,http://www.scope-art.com/index.php/miami,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brickell Village Gallery,Miami,33130,616 S Miami Ave,FL,us,"[u'Brickell', u'Miami Riverwalk', u'Port of Miami']",(305) 373-1772,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Eleazar Delgado Studio,Miami,33130,111 SW 3rd St,FL,us,[u'Downtown Miami'],(305) 814-6588,,http://www.eleazardelgado.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Artoconecto,Miami,33130,2 W Flagler St,FL,us,"[u'Downtown', u'Downtown Miami', u'Miami Jewelry District']",,,http://artoconecto.blogspot.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Primary,Miami,33130,151 SW 7th St,FL,us,"[u'Downtown Miami', u'Seybold', u'Park West']",(954) 296-1675,,http://www.primaryprojectspace.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sir Studio,Miami,33130,1001 SW 8th St,FL,us,"[u'East Little Havana', u'Little Havana']",,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,EDR Team,Miami,33130,111 SW 3rd St,FL,us,[u'Downtown Miami'],(305) 579-6688,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Chori Perros Production Art,Miami,33130,140 W Flagler St,FL,us,"[u'Downtown Miami', u'Downtown']",(305) 350-7861,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,McCormick Place,Miami,33130,111 SW 3rd St,FL,us,[u'Downtown Miami'],(305) 206-4734,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,El Fresco,Miami,33130,535 SW 12th Ave,FL,us,"[u'East Little Havana', u'Little Havana']",,,http://www.kraveart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Pcmacuniverse,Miami,33130,52 SW 10th St,FL,us,"[u'Brickell', u'Port of Miami', u'Upper Brickell']",(305) 316-0303,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Frame Art,Miami,33130,96 SW 7th St,FL,us,"[u'Downtown Miami', u'Port of Miami', u'Brickell']",(305) 358-7226,frameart@bellsouth.net,http://frameartinc.net/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sacred Lotus,Miami,33130,1451 S Miami Ave,FL,us,"[u'Brickell Hammock', u'Brickell', u'Port of Miami']",(954) 303-4438,,http://sacredlotus.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Leonardo Hidalgo,Miami,33130,690 SW 1st Ct,FL,us,"[u'Miami Riverwalk', u'Downtown Miami', u'Brickell']",(786) 217-0130,,http://www.leonardohidalgo.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Color Latino,Miami,33130,172 W Flagler St,FL,us,"[u'Downtown Miami', u'Downtown']",(305) 374-7421,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Italian Food Art,Miami,33130,901 S Miami Ave,FL,us,"[u'Port of Miami', u'Upper Brickell', u'Downtown Miami']",(305) 577-0002,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Josef Mule,Miami,33130,25 W Flagler St,FL,us,"[u'Downtown', u'Miami Jewelry District', u'Port of Miami']",(305) 672-6423,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Carlos Alves,Miami,33130,1157 SW 6th St,FL,us,"[u'Little Havana', u'East Little Havana']",(305) 326-0800,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Christopher Miro Gallery,Miami,33131,71 E Flagler St,FL,us,"[u'Miami Jewelry District', u'Downtown Miami', u'Downtown']",(305) 741-0058,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Beaux Arts Gallery,Miami,33131,901 Brickell Key Blvd,FL,us,"[u'Downtown Miami', u'Brickell Key', u'Port of Miami']",(305) 371-2200,info@beauxartsgallery.net,http://beauxartsgallery.net,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bernard Passman Galleries,Miami,33131,25 SE 2nd Ave,FL,us,"[u'Downtown', u'Port of Miami', u'Downtown Miami']",(305) 371-7551,,http://passman.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brickell Gallery,Miami,33131,905 Brickell Bay Dr,FL,us,"[u'Port of Miami', u'Downtown Miami', u'Miami Financial District']",(305) 358-2088,,http://brickellgallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fernwood Arts Investments,Miami,33131,1111 Brickell Ave,FL,us,"[u'Upper Brickell', u'Miami Financial District', u'Port of Miami']",(305) 913-7137,louis-goodkin@goodkin.com,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Jason Schoen Fine Arts,Miami,33131,1221 Brickell Ave,FL,us,"[u'Upper Brickell', u'Brickell Hammock', u'Port of Miami']",(305) 858-4887,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Global ART Group,Miami,33131,848 Brickell Ave,FL,us,"[u'Port of Miami', u'Downtown Miami', u'Miami Financial District']",(305) 379-0066,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Nina Torres Fine Art Gallery,Miami,33132,1800 N Bayshore Dr,FL,us,"[u'Downtown Miami', u'Media and Entertainment District', u'Edgewater']",(305) 395-3599,info@ninatorresfineart.com,http://www.ninatorresfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Wolfs & Gallerys,Miami,33132,300 NE 2nd Ave,FL,us,"[u'Downtown Miami', u'Miami Government District', u'Downtown']",(305) 237-3696,,http://wcis.mdc.edu,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,CU-1 Gallery,Miami,33132,117 NE 1st Ave,FL,us,"[u'Downtown', u'Port of Miami', u'Miami Government District']",(305) 849-4898,,http://www.cu1gallery.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Effusion Gallery,Miami,33132,401 Biscayne Blvd,FL,us,"[u'Seybold', u'Port of Miami', u'Downtown Miami']",(305) 995-5886,art@effusiongallery.com,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Centre Gallery,Miami,33132,300 NE 2nd Ave,FL,us,,(305) 237-7700,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Artopia,Miami,33132,1753 NE 2nd Ave,FL,us,"[u'Downtown Miami', u'Media and Entertainment District']",(305) 374-8882,info@artopiamiami.com,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Miami Performing Arts Center Box,Miami,33132,1444 Biscayne Blvd,FL,us,"[u'Performing Arts District', u'Seybold', u'Downtown Miami']",(305) 949-6722,tickets@arshtcenter.org,http://www.arshtcenter.org/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,JWA Multinational,Miami,33132,1717 N Bayshore Dr,FL,us,"[u'Seybold', u'Performing Arts District', u'Downtown Miami']",(786) 316-0024,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Downtown Art House,Miami,33132,100 NE 11th St,FL,us,"[u'Seybold', u'Downtown Miami']",(305) 374-7376,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Wolfgang Roth & Partners Fine,Miami,33132,1749 NE Miami Ct,FL,us,"[u'Downtown Miami', u'Overtown', u'Media and Entertainment District']",(305) 576-6960,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Canvassed,Miami,33132,1444 Biscayne Blvd,FL,us,"[u'Performing Arts District', u'Downtown Miami', u'Seybold']",(305) 415-7300,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Morgen Von Lc,Miami,33132,1629 NE 1st Ave,FL,us,[u'Downtown Miami'],(305) 533-1299,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Rodezart.com Gallery,Miami,33133,3015 Grand Ave,FL,us,[u'Coconut Grove'],(786) 467-7111,info@rodezart.com,http://rodezart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Beaux Art Gallery,Miami,33133,3390 Mary St,FL,us,"[u'Ocean View Heights', u'Coconut Grove']",(305) 858-6776,,http://www.beauxartsgallery.net,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Grove Gallery,Miami,33133,3137 Commodore Plz,FL,us,"[u'Camp Biscayne', u'Southwest Coconut Grove', u'Coconut Grove']",(305) 446-4400,,http://www.grovegallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Molina Fine Art Gallery,Miami,33133,2700 S Bayshore Dr,FL,us,"[u'Coconut Grove', u'East Coconut Grove', u'Ocean View Heights']",(305) 858-8700,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,ARTway66 Gallery,Coconut Grove,33133,2911 Grand Ave,FL,us,,,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Coconut Grove Art Festival,Miami,33133,3390 Mary St,FL,us,"[u'Ocean View Heights', u'Coconut Grove']",(305) 447-0401,info@cgaf.com,http://www.cgaf.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Blu Moon Studio of Art,Miami,33133,3444 Main Hwy,FL,us,[u'Coconut Grove'],(305) 529-5006,blumoonsheri@gmail.com,http://www.blumoonstudio.com/blumoonhome.html,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Box,Miami,33133,2911 Grand Ave,FL,us,[u'Coconut Grove'],(305) 444-5717,,http://www.artboxmiami.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Grove House Artist,Miami,33133,3390 Mary St,FL,us,"[u'Ocean View Heights', u'Coconut Grove']",(305) 569-3097,,http://www.grovehouseartists.net,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Kroma,Miami,33133,3670 Grand Ave,FL,us,"[u'Coconut Grove', u'Southwest Coconut Grove']",(305) 751-5511,,http://www.kromamiami.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,St Stephen's Art & Craft Show,Miami,33133,2750 McFarlane Rd,FL,us,[u'Coconut Grove'],(305) 648-0056,colinveater@yahoo.com,http://www.ststephensepiscopal.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Tvm Productions,Miami,33133,2700 S Bayshore Dr,FL,us,"[u'Coconut Grove', u'Ocean View Heights', u'East Coconut Grove']",(305) 856-7740,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Arts For Learnin G Miamt,Miami,33133,101 Grand Ave,FL,us,"[u'South Coconut Grove', u'Coconut Grove']",(305) 445-1323,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Therapy Consulting and Services,Miami,33133,3015 Grand Ave,FL,us,[u'Coconut Grove'],(305) 707-5106,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Nid Doiseaux Art,Miami,33133,3137 Commodore Plz,FL,us,,(305) 442-7066,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Max,Miami,33133,2996 McFarlane Rd,FL,us,[u'Coconut Grove'],(786) 313-3322,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Atelier Design Impact,Miami,33133,3015 Grand Ave,FL,us,[u'Coconut Grove'],(305) 444-7535,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Arevalo Arte,Miami,33133,95 Shore Dr W,FL,us,"[u'Brickell', u'Coral Way', u'Little Havana']",(305) 860-3312,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Artsight Gallery,Coral Gables,33134,1524 Ponce De Leon Blvd,FL,us,[u'Flagami'],(305) 400-8077,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sammer Gallery,Coral Gables,33134,3399 Ponce De Leon Blvd,FL,us,"[u'Coconut Grove', u'Brickell']",(305) 441-2005,,http://www.artnet.com/gallery/424646082/sammer-gallery-miami.html,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Collage Gallery,Coral Gables,33134,154 Almeria Ave,FL,us,"[u'Downtown Coral Gables', u'Coral Way']",(305) 444-4848,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gallery Plaza,Coral Gables,33134,323 Navarre Ave,FL,us,[u'Downtown Coral Gables'],(305) 442-1861,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,H Benitez Fine Art Gallery,Coral Gables,33134,305 Alcazar Ave,FL,us,[u'Downtown Coral Gables'],,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Coral Gables Galleries,Coral Gables,33134,293 Miracle Mile,FL,us,"[u'Coconut Grove', u'Downtown Coral Gables']",(786) 360-4960,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Victoria Gallery,Miami,33134,293 Miracle Mile,FL,us,,(786) 953-6203,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Angulo Galleries,Coral Gables,33134,20 Calabria Ave,FL,us,[u'Flagami'],(305) 461-4606,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Davinci's Gallery & Frames,Coral Gables,33134,2914 Ponce De Leon Blvd,FL,us,[u'Downtown Coral Gables'],(305) 460-9002,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Elinart Gallery and Spa,Coral Gables,33134,5165 SW 8th St,FL,us,"[u'West Miami', u'Flagami']",(305) 445-5358,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cernuda Arte,Coral Gables,33134,3155 Ponce De Leon Blvd,FL,us,[u'Coconut Grove'],(305) 461-1050,cernudaarte@msn.com,http://www.cernudaarte.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Americas Collection,Coral Gables,33134,2440 Ponce De Leon Blvd,FL,us,"[u'Coral Way', u'Downtown Coral Gables']",(305) 446-5578,paul@americascollection.com,http://www.americascollection.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Jorge M Sori Fine Art,Coral Gables,33134,2970 Ponce De Leon Blvd,FL,us,[u'Downtown Coral Gables'],(305) 567-3151,jorgesorifineart@aol.com,http://www.jorgesorifineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Tresart,Coral Gables,33134,550 Biltmore Way,FL,us,,(305) 648-3007,,http://www.tresart.us/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Dora Valdes-Fauli Art Service,Coral Gables,33134,2655 S Le Jeune Rd,FL,us,"[u'Downtown Coral Gables', u'Coconut Grove']",(305) 779-4874,,http://www.dvfservices.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Americas Collection,Coral Gables,33134,214 Andalusia Ave,FL,us,"[u'Downtown Coral Gables', u'Coral Way', u'Coconut Grove']",(305) 446-5578,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Spark Design Company,Coral Gables,33134,26 Palermo Ave,FL,us,[u'Downtown Coral Gables'],(786) 616-8652,,http://www.artsparkdesign.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Ivan Galindo Art Studio,Miami,33134,4040 SW 5th St,FL,us,[u'West Little Havana'],(305) 967-8928,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Nelson Tirado Fine Art,Coral Gables,33134,2716 Ponce De Leon Blvd,FL,us,"[u'Downtown Coral Gables', u'Coral Way']",(786) 703-2924,,http://www.nelsontirado.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Piag Museum,Coral Gables,33134,2724 Ponce De Leon Blvd,FL,us,"[u'Coral Way', u'Downtown Coral Gables']",(305) 443-0770,,http://www.piagmuseum.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Torna Prado Fine Art Collect,Coral Gables,33134,3306 Ponce De Leon Blvd,FL,us,[u'Coconut Grove'],(305) 476-8444,,http://pradoart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cuatro Art Space,Coral Gables,33134,3117 Ponce De Leon Blvd,FL,us,"[u'Coconut Grove', u'Downtown Coral Gables']",(305) 444-4494,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,"Berta, Alfonso C",Coral Gables,33134,5625 SW 8th St,FL,us,[u'West Miami'],(305) 262-5700,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Helfer Paper MSM & Helfer DSGN,Coral Gables,33134,1200 Anastasia Ave,FL,us,[u'Ludlum'],(786) 362-6834,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Pop Suave,Miami,33134,266 Miracle Mile,FL,us,"[u'Downtown Coral Gables', u'Coral Way', u'Coconut Grove']",(305) 567-0455,,http://www.popsuaveart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lloyds Fine Art,Miami,33134,219 Miracle Mile,FL,us,,(305) 476-0172,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Canalediaz Art Center,Coral Gables,33134,1805 Ponce De Leon Blvd,FL,us,,(786) 615-2622,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Old Spanish Village,Coral Gables,33134,2901 Ponce De Leon Blvd,FL,us,[u'Downtown Coral Gables'],(305) 444-1717,,http://www.oldspanishvillage.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Miami Art Lab,Coral Gables,33134,3117 Ponce De Leon Blvd,FL,us,"[u'Coconut Grove', u'Downtown Coral Gables']",(305) 461-1443,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Spheres Of Life Art Center,Coral Gables,33134,528 Majorca Ave,FL,us,,(305) 364-5352,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie d'Art Nader,Coral Gables,33134,1911 Ponce De Leon Blvd,FL,us,"[u'Downtown Coral Gables', u'Coral Way']",(305) 444-1740,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Garcia Lynskey,Coral Gables,33134,51 Miracle Mile,FL,us,[u'Downtown Coral Gables'],(305) 519-7000,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Mgi Art Gallery,Miami,33135,1516 SW 8th St,FL,us,"[u'Little Havana', u'Coral Way', u'Shenandoah']",(305) 642-8922,webmaster@martagismail.com,http://www.martagismail.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Agustin Gainza Gallery,Miami,33135,1652 SW 8th St,FL,us,"[u'Coral Way', u'Little Havana', u'Shenandoah']",(305) 644-5855,art@agustingainza.com,http://www.agustingainza.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Molina Art Gallery,Miami,33135,1634 SW 8th St,FL,us,"[u'Coral Way', u'Little Havana']",(305) 642-0444,send@giftrocket.com,http://www.molinaartgallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Santos Fine Arts Gallery,Miami,33135,1516 SW 8th St,FL,us,"[u'Coral Way', u'Little Havana', u'Shenandoah']",(305) 649-9666,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Mediterranean Gallery,Miami,33135,3178 SW 8th St,FL,us,"[u'Coral Gate', u'Coral Way', u'Little Havana']",(305) 644-9595,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cremata Fine Art,Miami,33135,1646 SW 8th St,FL,us,"[u'Shenandoah', u'Little Havana', u'Coral Way']",(305) 644-3315,,http://www.crematafineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Obrapia Fine Arts,Miami,33135,1648 SW 8th St,FL,us,"[u'Little Havana', u'Shenandoah', u'Coral Way']",(305) 646-6751,obrapiafinearts@aol.com,http://www.obrapiafinearts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Maxoly,Miami,33135,1600 SW 8th St,FL,us,"[u'Coral Way', u'Little Havana', u'Shenandoah']",(305) 631-0025,maxoly@bellsouth.net,http://www.latinartcore.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Maxoly,Miami,33135,810 SW 16th Ave,FL,us,"[u'Shenandoah', u'Coral Way', u'Little Havana']",(305) 631-0025,,http://www.LatinArtCore.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Latin Art Core,Miami,33135,1646 SW 8th St,FL,us,"[u'Shenandoah', u'Coral Way', u'Little Havana']",(305) 989-9085,,http://www.LatinArtCore.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Zu Galeria Fine Arts,Miami,33135,2248 SW 8th St,FL,us,[u'West Little Havana'],(786) 443-5872,,http://www.zugaleria.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Mildrey Guillot Artist,Miami,33135,1654 SW 8th St,FL,us,"[u'Coral Way', u'Shenandoah', u'Little Havana']",(305) 642-6122,neal@innovativespeedshop.com,http://www.mildreyguillot.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Miami Center for the Photographic Arts,Miami,33135,1601 SW 1st St,FL,us,[u'Little Havana'],(305) 649-9575,,http://www.mcpagallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Kontempo Art,Miami,33135,1646 SW 8th St,FL,us,"[u'Coral Way', u'Little Havana', u'Shenandoah']",(305) 644-3315,,http://www.kontempoart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Atelier 1022,Miami,33135,450 SW 27th Ave,FL,us,[u'Little Havana'],(786) 385-6066,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Forever Art,Miami,33135,1724 SW 8th St,FL,us,"[u'Little Havana', u'Shenandoah']",(786) 360-1172,,http://foreverart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sjj Import,Miami,33135,3617 SW 8th St,FL,us,"[u'West Flagler', u'Flagami']",(786) 334-6695,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,D & D Art,Miami,33135,1465 SW 8th St,FL,us,"[u'Little Havana', u'Shenandoah']",(786) 326-6265,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Moyi's Antiques And Collectibles,Miami,33135,1603 SW 8th St,FL,us,"[u'Coral Way', u'Little Havana']",(305) 642-5330,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galeria Del Medio,Miami,33135,3611 SW 8th St,FL,us,"[u'Flagami', u'West Flagler']",(305) 476-0010,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fenix Fine Arts,Miami,33135,1756 SW 8th St,FL,us,"[u'Shenandoah', u'Little Havana']",(305) 649-6089,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Home Accents Items,Miami,33135,503 SW 17th Ave,FL,us,[u'Little Havana'],(305) 643-6600,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Silvana Facchina Gallery,Miami,33136,1929 NW 1st Ave,FL,us,[u'Midtown'],(305) 576-4454,silvana@facchinigallery.com,http://facchinigallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gallery Ariel,Miami,33136,1898 NW 1st Ave,FL,us,"[u'Midtown', u'Overtown']",(786) 924-9910,,http://www.galleryariel.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lausberg Contemporary Gallery,Miami,33136,1929 NW 1st Ave,FL,us,[u'Midtown'],(305) 576-4454,,http://www.galerie-lausberg.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cifo,Miami,33136,1018 N Miami Ave,FL,us,"[u'Downtown Miami', u'Park West', u'Seybold']",(305) 455-3380,info@cifo.org,http://www.cifo.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Legal Art Miami,Miami,33136,1035 N Miami Ave,FL,us,"[u'Downtown Miami', u'Seybold']",(786) 347-2360,info@legalartmiami.org,http://www.legalartmiami.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,PULSE Miami,Miami,33136,1400 N Miami Ave,FL,us,"[u'Club Row', u'Seybold', u'Overtown']",(212) 255-2327,info@pulse-art.com,http://www.pulse-art.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cisneros Fontanals Art Foundation,Miami,33136,1018 N Miami Ave,FL,us,"[u'Park West', u'Downtown Miami', u'Seybold']",(305) 455-3380,info@cifo.org,http://www.cifo.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cannon Ball Miami Inc.,Miami,33136,1035 N Miami Ave,FL,us,"[u'Downtown Miami', u'Seybold']",(786) 347-2360,,http://www.cannonballmiami.org/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Fusion Gallery,Miami,33137,1 NE 40th St,FL,us,"[u'Design District', u'Buena Vista', u'Wynwood']",(305) 573-5730,,http://www.artfusiongallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Daniel Azoulay Gallery,Miami,33137,3301 NE 1st Ave,FL,us,"[u'Buena Vista', u'Edgewater', u'Midtown']",(305) 576-1977,,http://www.danielazoulaygallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Arevalo Gallery,Miami,33137,151 NE 40th St,FL,us,"[u'Buena Vista', u'Edgewater', u'Design District']",(305) 860-3311,info@arevallogallery.com,http://www.arevalogallery.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brazilian Art Gallery,Miami,33137,3618 NE 2nd Ave,FL,us,"[u'Edgewater', u'Downtown Miami', u'Buena Vista']",(305) 573-9531,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Daleus Museum & Art Gallery,Miami,33137,5910 NE 2nd Ave,FL,us,"[u'Little Haiti', u'Lemon City']",(305) 891-0030,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art By God,Miami,33137,60 NE 27th St,FL,us,"[u'Edgewater', u'Wynwood', u'Midtown']",(305) 573-3011,h.gene@artbygod.com,http://www.artbygod.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,De La Cruz Collection,Miami,33137,23 NE 41st St,FL,us,"[u'Design District', u'Buena Vista']",(305) 576-6112,info@delacruzcollectiion.org,http://www.delacruzcollection.org/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Wynwood,Miami,33137,3101 NE 1 Ave,FL,us,"[u'Design District', u'Edgewater', u'Midtown']",(305) 515-8573,,http://www.art-wynwood.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Adamar Fine Arts,Miami,33137,4141 NE 2nd Ave,FL,us,"[u'Buena Vista', u'Design District']",(305) 576-1355,adamargal@aol.com,http://adamargallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bloom Showroom,Miami,33137,3618 NE 2nd Ave,FL,us,"[u'Design District', u'Downtown Miami', u'Buena Vista']",(305) 576-2773,,http://www.bloommiami.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
